909.48,1128.67,0.0
1013.48,2936.56,0.0,50.0
1012.2,2936.22,0.0,50.0
1011.35,2935.99,0.0,50.0
1010.5,2935.76,0.0,50.0
1009.64,2935.53,0.0,50.0
1008.79,2935.3,0.0,50.0
1007.51,2934.95,0.0,50.0
1006.66,2934.72,0.0,50.0
1005.81,2934.48,0.0,50.0
1004.96,2934.24,0.0,50.0
1004.11,2934,0.0,50.0
1003.26,2933.76,0.0,50.0
1002.41,2933.52,0.0,50.0
1001.56,2933.28,0.0,50.0
1000.71,2933.04,0.0,50.0
999.437,2932.67,0.0,50.0
998.591,2932.42,0.0,50.0
997.742,2932.18,0.0,50.0
996.895,2931.93,0.0,50.0
996.045,2931.68,0.0,50.0
995.197,2931.43,0.0,50.0
994.35,2931.18,0.0,50.0
993.501,2930.93,0.0,50.0
992.655,2930.68,0.0,50.0
991.809,2930.42,0.0,50.0
990.962,2930.17,0.0,50.0
990.115,2929.91,0.0,50.0
989.271,2929.66,0.0,50.0
988.424,2929.4,0.0,50.0
987.158,2929.01,0.0,50.0
986.314,2928.75,0.0,50.0
985.472,2928.48,0.0,50.0
984.628,2928.22,0.0,50.0
983.785,2927.96,0.0,50.0
982.944,2927.69,0.0,50.0
982.1,2927.42,0.0,50.0
981.258,2927.16,0.0,50.0
980.413,2926.89,0.0,50.0
979.569,2926.63,0.0,50.0
978.726,2926.37,0.0,50.0
977.885,2926.1,0.0,50.0
977.044,2925.84,0.0,50.0
976.2,2925.58,0.0,50.0
975.354,2925.32,0.0,50.0
974.51,2925.06,0.0,50.0
973.667,2924.81,0.0,50.0
972.397,2924.43,0.0,50.0
971.549,2924.18,0.0,50.0
970.702,2923.93,0.0,50.0
969.852,2923.69,0.0,50.0
969.004,2923.45,0.0,50.0
968.153,2923.21,0.0,50.0
967.304,2922.97,0.0,50.0
966.452,2922.74,0.0,50.0
965.6,2922.5,0.0,50.0
964.75,2922.27,0.0,50.0
963.897,2922.04,0.0,50.0
963.042,2921.81,0.0,50.0
962.188,2921.59,0.0,50.0
961.335,2921.36,0.0,50.0
960.48,2921.14,0.0,50.0
959.623,2920.92,0.0,50.0
958.767,2920.71,0.0,50.0
957.912,2920.49,0.0,50.0
957.055,2920.28,0.0,50.0
956.196,2920.06,0.0,50.0
955.338,2919.85,0.0,50.0
954.482,2919.64,0.0,50.0
953.624,2919.43,0.0,50.0
952.763,2919.22,0.0,50.0
951.904,2919.02,0.0,50.0
951.046,2918.81,0.0,50.0
950.185,2918.61,0.0,50.0
949.325,2918.41,0.0,50.0
948.464,2918.21,0.0,50.0
947.603,2918.01,0.0,50.0
946.741,2917.81,0.0,50.0
945.88,2917.62,0.0,50.0
945.017,2917.43,0.0,50.0
944.155,2917.24,0.0,50.0
943.292,2917.05,0.0,50.0
942.429,2916.86,0.0,50.0
941.565,2916.68,0.0,50.0
940.702,2916.51,0.0,50.0
939.836,2916.33,0.0,50.0
938.969,2916.16,0.0,50.0
938.102,2915.99,0.0,50.0
937.234,2915.83,0.0,50.0
936.366,2915.67,0.0,50.0
935.496,2915.51,0.0,50.0
934.628,2915.36,0.0,50.0
934.192,2915.28,0.0,50.0
932.888,2915.06,0.0,50.0
932.453,2914.99,0.0,50.0
931.581,2914.84,0.0,50.0
930.707,2914.7,0.0,50.0
929.835,2914.56,0.0,50.0
928.963,2914.43,0.0,50.0
928.089,2914.29,0.0,50.0
927.216,2914.16,0.0,50.0
926.34,2914.03,0.0,50.0
925.03,2913.84,0.0,50.0
924.154,2913.72,0.0,50.0
923.279,2913.59,0.0,50.0
922.405,2913.47,0.0,50.0
921.529,2913.36,0.0,50.0
920.654,2913.24,0.0,50.0
919.777,2913.12,0.0,50.0
918.9,2913.01,0.0,50.0
918.025,2912.89,0.0,50.0
917.146,2912.78,0.0,50.0
916.269,2912.67,0.0,50.0
914.955,2912.51,0.0,50.0
914.077,2912.4,0.0,50.0
913.2,2912.29,0.0,50.0
912.32,2912.19,0.0,50.0
911.442,2912.09,0.0,50.0
910.565,2911.98,0.0,50.0
909.686,2911.88,0.0,50.0
908.368,2911.73,0.0,50.0
907.492,2911.63,0.0,50.0
906.613,2911.52,0.0,50.0
905.735,2911.42,0.0,50.0
904.855,2911.33,0.0,50.0
903.976,2911.23,0.0,50.0
903.097,2911.13,0.0,50.0
902.22,2911.03,0.0,50.0
900.899,2910.89,0.0,50.0
900.022,2910.79,0.0,50.0
899.145,2910.69,0.0,50.0
898.266,2910.59,0.0,50.0
897.388,2910.49,0.0,50.0
896.507,2910.4,0.0,50.0
895.628,2910.3,0.0,50.0
894.312,2910.16,0.0,50.0
893.433,2910.07,0.0,50.0
892.553,2909.98,0.0,50.0
891.676,2909.89,0.0,50.0
890.795,2909.81,0.0,50.0
889.916,2909.72,0.0,50.0
889.034,2909.64,0.0,50.0
888.154,2909.56,0.0,50.0
887.274,2909.48,0.0,50.0
885.953,2909.36,0.0,50.0
885.072,2909.28,0.0,50.0
884.192,2909.21,0.0,50.0
883.314,2909.14,0.0,50.0
882.433,2909.07,0.0,50.0
881.553,2909,0.0,50.0
880.67,2908.93,0.0,50.0
879.788,2908.86,0.0,50.0
878.468,2908.76,0.0,50.0
877.585,2908.7,0.0,50.0
876.703,2908.64,0.0,50.0
875.821,2908.58,0.0,50.0
874.941,2908.52,0.0,50.0
874.059,2908.46,0.0,50.0
872.736,2908.38,0.0,50.0
871.855,2908.33,0.0,50.0
870.972,2908.28,0.0,50.0
870.09,2908.23,0.0,50.0
869.205,2908.18,0.0,50.0
868.321,2908.13,0.0,50.0
867.438,2908.08,0.0,50.0
866.557,2908.04,0.0,50.0
865.676,2907.99,0.0,50.0
864.792,2907.95,0.0,50.0
863.909,2907.9,0.0,50.0
863.027,2907.86,0.0,50.0
862.142,2907.81,0.0,50.0
861.259,2907.77,0.0,50.0
860.376,2907.72,0.0,50.0
859.495,2907.68,0.0,50.0
858.611,2907.64,0.0,50.0
857.728,2907.59,0.0,50.0
856.847,2907.55,0.0,50.0
855.962,2907.5,0.0,50.0
855.078,2907.46,0.0,50.0
854.195,2907.41,0.0,50.0
853.314,2907.36,0.0,50.0
852.434,2907.32,0.0,50.0
851.551,2907.27,0.0,50.0
850.668,2907.22,0.0,50.0
849.788,2907.18,0.0,50.0
848.904,2907.13,0.0,50.0
848.021,2907.08,0.0,50.0
847.14,2907.03,0.0,50.0
846.256,2906.98,0.0,50.0
845.373,2906.93,0.0,50.0
844.492,2906.88,0.0,50.0
843.608,2906.82,0.0,50.0
842.726,2906.77,0.0,50.0
841.401,2906.69,0.0,50.0
840.96,2906.67,0.0,50.0
839.635,2906.59,0.0,50.0
838.754,2906.54,0.0,50.0
837.874,2906.48,0.0,50.0
836.992,2906.43,0.0,50.0
836.111,2906.38,0.0,50.0
835.227,2906.32,0.0,50.0
834.345,2906.27,0.0,50.0
833.464,2906.22,0.0,50.0
832.581,2906.17,0.0,50.0
831.7,2906.13,0.0,50.0
830.816,2906.08,0.0,50.0
829.934,2906.04,0.0,50.0
829.054,2906,0.0,50.0
828.171,2905.96,0.0,50.0
827.286,2905.93,0.0,50.0
826.403,2905.89,0.0,50.0
825.521,2905.86,0.0,50.0
824.638,2905.82,0.0,50.0
823.314,2905.78,0.0,50.0
822.432,2905.76,0.0,50.0
821.55,2905.73,0.0,50.0
820.667,2905.71,0.0,50.0
819.786,2905.69,0.0,50.0
818.905,2905.68,0.0,50.0
818.023,2905.66,0.0,50.0
817.138,2905.65,0.0,50.0
816.254,2905.64,0.0,50.0
815.372,2905.64,0.0,50.0
814.488,2905.63,0.0,50.0
813.606,2905.63,0.0,50.0
812.721,2905.63,0.0,50.0
811.837,2905.64,0.0,50.0
810.512,2905.64,0.0,50.0
809.628,2905.65,0.0,50.0
808.746,2905.66,0.0,50.0
807.861,2905.67,0.0,50.0
806.979,2905.68,0.0,50.0
806.093,2905.7,0.0,50.0
805.209,2905.71,0.0,50.0
804.326,2905.73,0.0,50.0
803.441,2905.75,0.0,50.0
802.557,2905.77,0.0,50.0
801.675,2905.79,0.0,50.0
800.789,2905.82,0.0,50.0
799.904,2905.84,0.0,50.0
799.021,2905.87,0.0,50.0
798.138,2905.9,0.0,50.0
797.257,2905.93,0.0,50.0
796.373,2905.97,0.0,50.0
795.931,2905.98,0.0,50.0
795.048,2906.02,0.0,50.0
794.163,2906.05,0.0,50.0
793.279,2906.09,0.0,50.0
792.397,2906.12,0.0,50.0
791.515,2906.16,0.0,50.0
790.631,2906.2,0.0,50.0
789.748,2906.23,0.0,50.0
788.866,2906.27,0.0,50.0
787.985,2906.31,0.0,50.0
787.101,2906.35,0.0,50.0
786.218,2906.39,0.0,50.0
785.333,2906.42,0.0,50.0
784.448,2906.46,0.0,50.0
783.565,2906.5,0.0,50.0
782.683,2906.54,0.0,50.0
781.803,2906.58,0.0,50.0
780.919,2906.61,0.0,50.0
779.595,2906.67,0.0,50.0
778.71,2906.71,0.0,50.0
777.827,2906.75,0.0,50.0
776.944,2906.78,0.0,50.0
776.059,2906.82,0.0,50.0
775.176,2906.86,0.0,50.0
774.293,2906.9,0.0,50.0
773.412,2906.93,0.0,50.0
772.529,2906.97,0.0,50.0
771.646,2907,0.0,50.0
770.761,2907.04,0.0,50.0
769.877,2907.07,0.0,50.0
768.994,2907.11,0.0,50.0
768.113,2907.14,0.0,50.0
767.228,2907.17,0.0,50.0
766.345,2907.21,0.0,50.0
765.463,2907.24,0.0,50.0
764.578,2907.28,0.0,50.0
763.254,2907.33,0.0,50.0
762.372,2907.36,0.0,50.0
761.931,2907.38,0.0,50.0
761.047,2907.41,0.0,50.0
760.164,2907.45,0.0,50.0
759.279,2907.48,0.0,50.0
758.394,2907.51,0.0,50.0
757.51,2907.55,0.0,50.0
756.628,2907.58,0.0,50.0
755.746,2907.62,0.0,50.0
754.862,2907.65,0.0,50.0
753.979,2907.68,0.0,50.0
753.097,2907.72,0.0,50.0
752.213,2907.75,0.0,50.0
751.329,2907.79,0.0,50.0
750.447,2907.82,0.0,50.0
749.562,2907.85,0.0,50.0
748.678,2907.89,0.0,50.0
747.796,2907.92,0.0,50.0
746.914,2907.96,0.0,50.0
746.03,2907.99,0.0,50.0
745.147,2908.02,0.0,50.0
744.265,2908.06,0.0,50.0
743.822,2908.07,0.0,50.0
742.938,2908.11,0.0,50.0
742.056,2908.14,0.0,50.0
741.174,2908.18,0.0,50.0
740.289,2908.21,0.0,50.0
739.407,2908.25,0.0,50.0
738.521,2908.29,0.0,50.0
737.638,2908.32,0.0,50.0
736.755,2908.36,0.0,50.0
735.874,2908.39,0.0,50.0
735.431,2908.41,0.0,50.0
734.548,2908.45,0.0,50.0
733.667,2908.48,0.0,50.0
732.783,2908.51,0.0,50.0
731.9,2908.54,0.0,50.0
731.015,2908.57,0.0,50.0
730.131,2908.59,0.0,50.0
729.249,2908.61,0.0,50.0
728.364,2908.64,0.0,50.0
727.48,2908.66,0.0,50.0
727.038,2908.66,0.0,50.0
726.157,2908.68,0.0,50.0
725.273,2908.69,0.0,50.0
724.39,2908.71,0.0,50.0
723.505,2908.72,0.0,50.0
722.62,2908.72,0.0,50.0
722.179,2908.73,0.0,50.0
721.294,2908.73,0.0,50.0
720.409,2908.74,0.0,50.0
719.526,2908.74,0.0,50.0
718.645,2908.74,0.0,50.0
718.201,2908.74,0.0,50.0
717.317,2908.74,0.0,50.0
716.435,2908.73,0.0,50.0
715.55,2908.72,0.0,50.0
715.107,2908.72,0.0,50.0
714.224,2908.72,0.0,50.0
713.342,2908.71,0.0,50.0
712.458,2908.7,0.0,50.0
712.016,2908.69,0.0,50.0
711.134,2908.68,0.0,50.0
710.249,2908.67,0.0,50.0
709.806,2908.66,0.0,50.0
708.922,2908.65,0.0,50.0
708.037,2908.64,0.0,50.0
707.152,2908.62,0.0,50.0
706.71,2908.62,0.0,50.0
705.827,2908.6,0.0,50.0
704.946,2908.59,0.0,50.0
704.062,2908.57,0.0,50.0
703.62,2908.56,0.0,50.0
702.738,2908.54,0.0,50.0
701.854,2908.52,0.0,50.0
700.971,2908.5,0.0,50.0
700.528,2908.49,0.0,50.0
699.643,2908.47,0.0,50.0
698.76,2908.45,0.0,50.0
697.877,2908.43,0.0,50.0
697.436,2908.42,0.0,50.0
696.551,2908.4,0.0,50.0
695.668,2908.38,0.0,50.0
694.783,2908.36,0.0,50.0
694.342,2908.35,0.0,50.0
693.458,2908.33,0.0,50.0
692.573,2908.31,0.0,50.0
691.689,2908.29,0.0,50.0
690.806,2908.27,0.0,50.0
689.924,2908.25,0.0,50.0
689.481,2908.24,0.0,50.0
688.598,2908.21,0.0,50.0
687.716,2908.19,0.0,50.0
686.832,2908.16,0.0,50.0
686.39,2908.15,0.0,50.0
685.508,2908.12,0.0,50.0
684.624,2908.09,0.0,50.0
683.741,2908.07,0.0,50.0
682.859,2908.04,0.0,50.0
681.975,2908.01,0.0,50.0
681.092,2907.98,0.0,50.0
680.652,2907.97,0.0,50.0
679.768,2907.94,0.0,50.0
678.884,2907.91,0.0,50.0
678.002,2907.88,0.0,50.0
677.118,2907.85,0.0,50.0
676.235,2907.81,0.0,50.0
675.349,2907.78,0.0,50.0
674.908,2907.77,0.0,50.0
674.024,2907.73,0.0,50.0
673.143,2907.7,0.0,50.0
672.258,2907.66,0.0,50.0
671.374,2907.63,0.0,50.0
670.492,2907.59,0.0,50.0
669.608,2907.55,0.0,50.0
668.724,2907.52,0.0,50.0
667.842,2907.48,0.0,50.0
666.958,2907.44,0.0,50.0
666.075,2907.4,0.0,50.0
665.635,2907.38,0.0,50.0
664.751,2907.34,0.0,50.0
663.868,2907.3,0.0,50.0
662.986,2907.26,0.0,50.0
662.102,2907.22,0.0,50.0
661.219,2907.18,0.0,50.0
660.337,2907.14,0.0,50.0
659.453,2907.1,0.0,50.0
658.57,2907.05,0.0,50.0
657.689,2907.01,0.0,50.0
656.805,2906.97,0.0,50.0
655.923,2906.93,0.0,50.0
655.042,2906.89,0.0,50.0
654.158,2906.84,0.0,50.0
653.275,2906.8,0.0,50.0
652.394,2906.76,0.0,50.0
651.511,2906.72,0.0,50.0
650.629,2906.68,0.0,50.0
649.744,2906.64,0.0,50.0
648.861,2906.59,0.0,50.0
647.98,2906.55,0.0,50.0
647.099,2906.51,0.0,50.0
646.216,2906.47,0.0,50.0
645.331,2906.43,0.0,50.0
644.447,2906.38,0.0,50.0
643.565,2906.34,0.0,50.0
642.681,2906.3,0.0,50.0
641.798,2906.26,0.0,50.0
640.918,2906.21,0.0,50.0
640.035,2906.16,0.0,50.0
639.154,2906.11,0.0,50.0
638.271,2906.06,0.0,50.0
637.39,2906.01,0.0,50.0
636.506,2905.95,0.0,50.0
635.625,2905.9,0.0,50.0
634.745,2905.84,0.0,50.0
633.864,2905.77,0.0,50.0
632.985,2905.7,0.0,50.0
632.104,2905.64,0.0,50.0
631.225,2905.56,0.0,50.0
630.344,2905.49,0.0,50.0
629.465,2905.41,0.0,50.0
628.584,2905.34,0.0,50.0
628.145,2905.3,0.0,50.0
627.264,2905.21,0.0,50.0
626.384,2905.13,0.0,50.0
625.507,2905.04,0.0,50.0
624.627,2904.95,0.0,50.0
623.75,2904.86,0.0,50.0
622.87,2904.76,0.0,50.0
621.992,2904.67,0.0,50.0
621.116,2904.57,0.0,50.0
620.238,2904.46,0.0,50.0
619.362,2904.36,0.0,50.0
618.484,2904.25,0.0,50.0
617.607,2904.14,0.0,50.0
617.171,2904.09,0.0,50.0
616.293,2903.98,0.0,50.0
615.417,2903.86,0.0,50.0
614.542,2903.75,0.0,50.0
613.666,2903.63,0.0,50.0
612.791,2903.51,0.0,50.0
611.914,2903.39,0.0,50.0
611.478,2903.33,0.0,50.0
610.603,2903.21,0.0,50.0
609.726,2903.09,0.0,50.0
608.851,2902.96,0.0,50.0
607.978,2902.84,0.0,50.0
607.102,2902.71,0.0,50.0
606.664,2902.65,0.0,50.0
605.791,2902.52,0.0,50.0
604.916,2902.39,0.0,50.0
604.042,2902.26,0.0,50.0
603.166,2902.13,0.0,50.0
602.729,2902.06,0.0,50.0
601.856,2901.93,0.0,50.0
600.983,2901.8,0.0,50.0
600.109,2901.66,0.0,50.0
599.673,2901.59,0.0,50.0
598.8,2901.45,0.0,50.0
597.925,2901.31,0.0,50.0
597.051,2901.18,0.0,50.0
596.178,2901.03,0.0,50.0
595.744,2900.97,0.0,50.0
594.87,2900.82,0.0,50.0
593.997,2900.68,0.0,50.0
593.126,2900.55,0.0,50.0
592.688,2900.47,0.0,50.0
591.815,2900.33,0.0,50.0
590.943,2900.19,0.0,50.0
590.072,2900.05,0.0,50.0
589.635,2899.98,0.0,50.0
588.763,2899.84,0.0,50.0
587.889,2899.69,0.0,50.0
587.016,2899.55,0.0,50.0
586.145,2899.4,0.0,50.0
585.275,2899.25,0.0,50.0
584.84,2899.18,0.0,50.0
583.97,2899.03,0.0,50.0
583.101,2898.88,0.0,50.0
582.23,2898.72,0.0,50.0
581.361,2898.57,0.0,50.0
580.925,2898.49,0.0,50.0
580.055,2898.34,0.0,50.0
579.187,2898.18,0.0,50.0
578.317,2898.02,0.0,50.0
577.45,2897.85,0.0,50.0
577.016,2897.77,0.0,50.0
576.147,2897.61,0.0,50.0
575.28,2897.44,0.0,50.0
574.41,2897.28,0.0,50.0
573.544,2897.11,0.0,50.0
572.679,2896.94,0.0,50.0
572.244,2896.86,0.0,50.0
571.378,2896.68,0.0,50.0
570.51,2896.51,0.0,50.0
569.644,2896.33,0.0,50.0
568.776,2896.16,0.0,50.0
567.91,2895.98,0.0,50.0
567.046,2895.8,0.0,50.0
566.611,2895.7,0.0,50.0
565.746,2895.52,0.0,50.0
564.882,2895.34,0.0,50.0
564.019,2895.16,0.0,50.0
563.155,2894.98,0.0,50.0
562.292,2894.79,0.0,50.0
561.428,2894.6,0.0,50.0
560.565,2894.42,0.0,50.0
560.135,2894.32,0.0,50.0
559.27,2894.13,0.0,50.0
558.408,2893.95,0.0,50.0
557.543,2893.76,0.0,50.0
556.68,2893.57,0.0,50.0
555.818,2893.37,0.0,50.0
554.955,2893.18,0.0,50.0
554.093,2892.99,0.0,50.0
553.233,2892.8,0.0,50.0
552.8,2892.7,0.0,50.0
551.938,2892.51,0.0,50.0
551.077,2892.32,0.0,50.0
550.214,2892.12,0.0,50.0
549.352,2891.92,0.0,50.0
548.492,2891.73,0.0,50.0
548.061,2891.63,0.0,50.0
547.199,2891.43,0.0,50.0
546.337,2891.23,0.0,50.0
545.477,2891.03,0.0,50.0
545.047,2890.93,0.0,50.0
544.185,2890.74,0.0,50.0
543.325,2890.54,0.0,50.0
542.462,2890.34,0.0,50.0
542.032,2890.24,0.0,50.0
541.171,2890.04,0.0,50.0
540.311,2889.84,0.0,50.0
539.448,2889.64,0.0,50.0
538.586,2889.44,0.0,50.0
538.158,2889.34,0.0,50.0
537.295,2889.14,0.0,50.0
536.433,2888.94,0.0,50.0
536.004,2888.84,0.0,50.0
535.145,2888.63,0.0,50.0
534.284,2888.43,0.0,50.0
533.425,2888.22,0.0,50.0
532.997,2888.12,0.0,50.0
532.137,2887.91,0.0,50.0
531.279,2887.7,0.0,50.0
530.42,2887.5,0.0,50.0
529.99,2887.39,0.0,50.0
529.134,2887.18,0.0,50.0
528.276,2886.97,0.0,50.0
527.847,2886.86,0.0,50.0
526.993,2886.64,0.0,50.0
526.137,2886.42,0.0,50.0
525.709,2886.31,0.0,50.0
524.853,2886.09,0.0,50.0
523.999,2885.86,0.0,50.0
523.144,2885.64,0.0,50.0
522.718,2885.52,0.0,50.0
521.866,2885.29,0.0,50.0
521.44,2885.18,0.0,50.0
520.588,2884.95,0.0,50.0
519.734,2884.71,0.0,50.0
519.309,2884.59,0.0,50.0
518.458,2884.36,0.0,50.0
517.605,2884.12,0.0,50.0
517.18,2884,0.0,50.0
516.327,2883.76,0.0,50.0
515.902,2883.64,0.0,50.0
515.053,2883.4,0.0,50.0
514.202,2883.16,0.0,50.0
513.778,2883.03,0.0,50.0
512.93,2882.79,0.0,50.0
512.506,2882.67,0.0,50.0
511.658,2882.43,0.0,50.0
511.234,2882.3,0.0,50.0
510.385,2882.05,0.0,50.0
509.535,2881.81,0.0,50.0
509.111,2881.68,0.0,50.0
508.265,2881.43,0.0,50.0
507.841,2881.31,0.0,50.0
506.993,2881.06,0.0,50.0
506.57,2880.93,0.0,50.0
505.722,2880.68,0.0,50.0
504.876,2880.42,0.0,50.0
504.452,2880.3,0.0,50.0
503.606,2880.04,0.0,50.0
503.183,2879.91,0.0,50.0
502.34,2879.66,0.0,50.0
501.916,2879.53,0.0,50.0
501.072,2879.28,0.0,50.0
500.649,2879.15,0.0,50.0
499.805,2878.89,0.0,50.0
499.382,2878.76,0.0,50.0
498.538,2878.51,0.0,50.0
498.114,2878.38,0.0,50.0
497.27,2878.12,0.0,50.0
496.425,2877.86,0.0,50.0
496.002,2877.73,0.0,50.0
495.579,2877.6,0.0,50.0
494.735,2877.34,0.0,50.0
494.312,2877.21,0.0,50.0
493.469,2876.94,0.0,50.0
493.049,2876.8,0.0,50.0
492.206,2876.53,0.0,50.0
491.365,2876.26,0.0,50.0
490.947,2876.12,0.0,50.0
490.106,2875.85,0.0,50.0
489.688,2875.71,0.0,50.0
488.848,2875.43,0.0,50.0
488.429,2875.29,0.0,50.0
487.592,2875.01,0.0,50.0
486.754,2874.72,0.0,50.0
486.337,2874.58,0.0,50.0
485.499,2874.3,0.0,50.0
485.082,2874.16,0.0,50.0
484.248,2873.87,0.0,50.0
483.83,2873.72,0.0,50.0
482.996,2873.43,0.0,50.0
482.16,2873.14,0.0,50.0
481.745,2873,0.0,50.0
480.909,2872.7,0.0,50.0
480.493,2872.56,0.0,50.0
479.661,2872.26,0.0,50.0
479.246,2872.11,0.0,50.0
478.414,2871.81,0.0,50.0
477.998,2871.66,0.0,50.0
477.17,2871.36,0.0,50.0
476.341,2871.06,0.0,50.0
475.926,2870.9,0.0,50.0
475.099,2870.6,0.0,50.0
474.684,2870.44,0.0,50.0
473.858,2870.13,0.0,50.0
473.443,2869.97,0.0,50.0
472.615,2869.66,0.0,50.0
471.79,2869.35,0.0,50.0
471.379,2869.19,0.0,50.0
470.552,2868.87,0.0,50.0
470.141,2868.72,0.0,50.0
469.317,2868.4,0.0,50.0
468.905,2868.24,0.0,50.0
468.08,2867.93,0.0,50.0
467.253,2867.61,0.0,50.0
466.841,2867.45,0.0,50.0
466.016,2867.13,0.0,50.0
465.603,2866.97,0.0,50.0
464.777,2866.65,0.0,50.0
464.363,2866.49,0.0,50.0
463.539,2866.17,0.0,50.0
462.717,2865.86,0.0,50.0
462.303,2865.7,0.0,50.0
461.478,2865.38,0.0,50.0
461.067,2865.22,0.0,50.0
460.24,2864.9,0.0,50.0
459.415,2864.59,0.0,50.0
459.004,2864.43,0.0,50.0
458.177,2864.11,0.0,50.0
457.35,2863.8,0.0,50.0
456.939,2863.64,0.0,50.0
456.111,2863.33,0.0,50.0
455.698,2863.17,0.0,50.0
454.872,2862.86,0.0,50.0
454.458,2862.7,0.0,50.0
453.631,2862.39,0.0,50.0
452.8,2862.08,0.0,50.0
452.387,2861.93,0.0,50.0
451.559,2861.62,0.0,50.0
451.144,2861.46,0.0,50.0
450.315,2861.16,0.0,50.0
449.487,2860.85,0.0,50.0
449.073,2860.7,0.0,50.0
448.243,2860.39,0.0,50.0
447.829,2860.24,0.0,50.0
447.002,2859.93,0.0,50.0
446.172,2859.62,0.0,50.0
445.757,2859.47,0.0,50.0
444.93,2859.16,0.0,50.0
444.515,2859.01,0.0,50.0
443.686,2858.7,0.0,50.0
442.856,2858.4,0.0,50.0
442.441,2858.25,0.0,50.0
441.615,2857.94,0.0,50.0
440.788,2857.63,0.0,50.0
440.374,2857.47,0.0,50.0
439.549,2857.16,0.0,50.0
439.137,2857.01,0.0,50.0
438.309,2856.69,0.0,50.0
437.487,2856.38,0.0,50.0
437.075,2856.22,0.0,50.0
436.254,2855.9,0.0,50.0
435.436,2855.57,0.0,50.0
435.028,2855.41,0.0,50.0
434.211,2855.08,0.0,50.0
433.392,2854.74,0.0,50.0
432.985,2854.58,0.0,50.0
432.171,2854.24,0.0,50.0
431.763,2854.06,0.0,50.0
430.954,2853.72,0.0,50.0
430.144,2853.37,0.0,50.0
429.741,2853.19,0.0,50.0
428.934,2852.84,0.0,50.0
428.126,2852.47,0.0,50.0
427.725,2852.29,0.0,50.0
426.922,2851.93,0.0,50.0
426.124,2851.56,0.0,50.0
425.724,2851.38,0.0,50.0
424.924,2851,0.0,50.0
424.128,2850.62,0.0,50.0
423.731,2850.43,0.0,50.0
422.936,2850.05,0.0,50.0
422.539,2849.86,0.0,50.0
421.745,2849.47,0.0,50.0
420.956,2849.08,0.0,50.0
420.56,2848.88,0.0,50.0
419.77,2848.49,0.0,50.0
419.376,2848.29,0.0,50.0
418.587,2847.89,0.0,50.0
417.803,2847.49,0.0,50.0
417.409,2847.28,0.0,50.0
416.628,2846.88,0.0,50.0
416.236,2846.68,0.0,50.0
415.454,2846.27,0.0,50.0
414.673,2845.86,0.0,50.0
414.282,2845.66,0.0,50.0
413.5,2845.24,0.0,50.0
413.111,2845.03,0.0,50.0
412.333,2844.62,0.0,50.0
411.556,2844.2,0.0,50.0
411.167,2843.99,0.0,50.0
410.392,2843.57,0.0,50.0
409.616,2843.15,0.0,50.0
409.23,2842.94,0.0,50.0
408.456,2842.51,0.0,50.0
408.071,2842.3,0.0,50.0
407.3,2841.88,0.0,50.0
406.913,2841.66,0.0,50.0
406.143,2841.23,0.0,50.0
405.375,2840.8,0.0,50.0
404.991,2840.59,0.0,50.0
404.221,2840.15,0.0,50.0
403.836,2839.93,0.0,50.0
403.07,2839.49,0.0,50.0
402.688,2839.27,0.0,50.0
401.928,2838.84,0.0,50.0
401.547,2838.61,0.0,50.0
400.786,2838.17,0.0,50.0
400.408,2837.95,0.0,50.0
399.654,2837.5,0.0,50.0
398.899,2837.05,0.0,50.0
398.521,2836.82,0.0,50.0
397.766,2836.36,0.0,50.0
397.392,2836.13,0.0,50.0
396.645,2835.66,0.0,50.0
396.271,2835.43,0.0,50.0
395.526,2834.95,0.0,50.0
395.156,2834.72,0.0,50.0
394.417,2834.24,0.0,50.0
394.047,2834,0.0,50.0
393.312,2833.51,0.0,50.0
392.946,2833.27,0.0,50.0
392.214,2832.78,0.0,50.0
391.848,2832.53,0.0,50.0
391.123,2832.04,0.0,50.0
390.76,2831.79,0.0,50.0
390.036,2831.28,0.0,50.0
389.677,2831.03,0.0,50.0
388.959,2830.53,0.0,50.0
388.6,2830.27,0.0,50.0
387.883,2829.75,0.0,50.0
387.526,2829.49,0.0,50.0
386.814,2828.97,0.0,50.0
386.461,2828.71,0.0,50.0
385.754,2828.18,0.0,50.0
385.403,2827.91,0.0,50.0
384.701,2827.38,0.0,50.0
384.349,2827.11,0.0,50.0
384,2826.84,0.0,50.0
383.301,2826.3,0.0,50.0
382.603,2825.76,0.0,50.0
382.255,2825.49,0.0,50.0
381.907,2825.21,0.0,50.0
381.56,2824.94,0.0,50.0
380.869,2824.39,0.0,50.0
380.524,2824.11,0.0,50.0
379.835,2823.56,0.0,50.0
379.491,2823.28,0.0,50.0
378.805,2822.73,0.0,50.0
378.462,2822.45,0.0,50.0
378.119,2822.17,0.0,50.0
377.436,2821.61,0.0,50.0
377.094,2821.33,0.0,50.0
376.413,2820.77,0.0,50.0
376.072,2820.49,0.0,50.0
375.392,2819.93,0.0,50.0
375.051,2819.65,0.0,50.0
374.712,2819.37,0.0,50.0
374.033,2818.8,0.0,50.0
373.695,2818.52,0.0,50.0
373.356,2818.24,0.0,50.0
372.679,2817.67,0.0,50.0
372.34,2817.39,0.0,50.0
371.664,2816.82,0.0,50.0
371.326,2816.53,0.0,50.0
370.987,2816.25,0.0,50.0
